37324,88278887,JAN,74HC00,M74HC00B1R,ST,DIP-14,,只,.00,.00,,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.290000,.290000,1.100000,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
37343,88278887,JAN,74HC04,M74HC04B1R,ST,DIP-14,,只,.00,.00,,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.336000,.336000,1.100000,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
37484,88278887,JCP,82C55,MSM82C55A-2RS-7,OKI,DIP,,只,.00,.00,与MSM8255C55A-2RS-7重复,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,9.000000,9.000000,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37585,88278887,JCA,93C46,AT93C46-10PC-2.7,ATMEL,PDIP,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.750000,.740000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
37697,88278887,JAA,74LS259,SN74LS259N,MOT,DIP-16,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.500000,.500000,1.100000,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38297,88278887,JCN,68B09,MC68B09P,MOT,DIP-40,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,5.500000,5.500000,1.100000,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38332,88278887,ABD,3386X-102,3386X-1-102,(BOSS),,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.900000,.900000,1.100000,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
38431,88278887,JCA,24C04,AT24C04-10TU-2.7,ATMEL,TSSOP,,只,.00,.00,环保,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.789000,.780000,1.100000,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38727,88278887,BAB,CC1-105P/50V,瓷片CC1-105P/50V,NULL,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.040000,.040000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38734,88278887,BAA,1uF/10V,钽电容CA-1uF/10V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38736,88278887,BAA,1uF/25V,钽电容CA-1uF/25V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.400000,.400000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38739,88278887,BAA,1uF/63V,钽电容CA-1uF/63V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38740,88278887,BAA,1uF/100V,钽电容CA-1uF/100V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38746,88278887,BAA,0.1uF/25V,钽电容CA-0.1uF/25V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38749,88278887,BAA,0.1uF/63V,钽电容CA-0.1uF/63V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.400000,.400000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38750,88278887,BAA,0.1uF/100V,钽电容CA-0.1uF/100V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38751,88278887,BAA,4.7uF/10V,钽电容CA-4.7uF/10V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38755,88278887,BAA,4.7uF/63V,钽电容CA-4.7uF/63V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38763,88278887,BAA,22uF/10V,钽电容CA-22uF/10V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38767,88278887,BAA,22uF/50V,钽电容CA-22uF/50V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38768,88278887,BAA,22uF/63V,钽电容CA-22uF/63V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38770,88278887,BAA,33uF/10V,钽电容CA-33uF/10V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38771,88278887,BAA,33uF/16V,钽电容CA-33uF/16V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38773,88278887,BAA,33uF/35V,钽电容CA-33uF/35V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38774,88278887,BAA,33uF/50V,钽电容CA-33uF/50V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38775,88278887,BAA,33uF/63V,钽电容CA-33uF/63V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38776,88278887,BAA,33uF/100V,钽电容CA-33uF/100V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38777,88278887,BAA,47uF/10V,钽电容CA-47uF/10V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.600000,.600000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38784,88278887,BAA,6.8uF/10V,钽电容CA-6.8uF/10V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38786,88278887,BAA,6.8uF/25V,钽电容CA-6.8uF/25V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38787,88278887,BAA,6.8uF/35V,钽电容CA-6.8uF/35V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38788,88278887,BAA,6.8uF/50V,钽电容CA-6.8uF/50V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38791,88278887,BAA,68uF/10V,钽电容CA-68uF/10V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38792,88278887,BAA,68uF/16V,钽电容CA-68uF/16V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38793,88278887,BAA,68uF/25V,钽电容CA-68uF/25V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38794,88278887,BAA,68uF/35V,钽电容CA-68uF/35V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38795,88278887,BAA,68uF/50V,钽电容CA-68uF/50V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38796,88278887,BAA,68uF/63V,钽电容CA-68uF/63V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38801,88278887,BAA,100uF/35V,钽电容CA-100uF/35V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38802,88278887,BAA,100uF/50V,钽电容CA-100uF/50V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38803,88278887,BAA,100uF/63V,钽电容CA-100uF/63V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38808,88278887,BAA,470uF/35V,钽电容CA-470uF/35V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.025000,.025000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38809,88278887,BAA,470uF/50V,钽电容CA-470uF/50V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.280000,.280000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38810,88278887,BAA,470uF/63V,钽电容CA-470uF/63V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38812,88278887,BAA,680uF/10V,钽电容CA-680uF/10V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38813,88278887,BAA,680uF/16V,钽电容CA-680uF/16V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38821,88278887,BAA,1000uF/35V,钽电容CA-1000uF/35V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.350000,.350000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38822,88278887,BAA,1000uF/50V,钽电容CA-1000uF/50V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.360000,.360000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38823,88278887,BAA,1000uF/63V,钽电容CA-1000uF/63V,,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
38874,88278887,JAN,74HCT245,MM74HCT245N,FAI,PDIP,,只,.00,.00,,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,1.000000,1.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
39012,88278887,BAB,CC1-3.3P/50V,瓷片CC1-3.3P/50V,NULL,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.005000,.005000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
